,date,title,Zürich,Bern,Luzern,Uri,Schwyz,Obwalden,Nidwalden,Glarus,Zug,Freiburg,Solothurn,Basel-Stadt,Basel-Landschaft,Schaffhausen,Appenzell A.-Rh.,Appenzell I.-Rh.,St. Gallen,Graubünden,Aargau,Thurgau,Tessin,Waadt,Wallis,Neuenburg,Genf,Jura
451,12.03.2000,Eidgenössische Volksinitiative 'zum Schutze des Menschen vor Manipulationen in der Fortpflanzungstechnologie (Initiative für menschenwürdige Fortpflanzung [FMF])',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,12.03.2000,Eidgenössische Volksinitiative 'für die Halbierung des motorisierten Strassenverkehrs zur Erhaltung und Verbesserung von Lebensräumen (Verkehrshalbierungs-Initiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,21.05.2000,Bundesbeschluss über die Genehmigung der sektoriellen Abkommen zwischen der Schweizerischen Eidgenossenschaft einerseits und der Europäischen Gemeinschaft sowie gegebenenfalls ihren Mitgliedstaaten oder der Europäischen Atomgemeinschaft andererseits,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
454,24.09.2000,Volksinitiative 'für einen Solarrappen (Solar-Initiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,24.09.2000,Verfassungsartikel über eine Energielenkungsabgabe für die Umwelt (Gegenentwurf zur zurückgezogenen 'Energie-Umwelt-Initiative'),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
456,24.09.2000,Volksinitiative 'für eine Regelung der Zuwanderung',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,24.09.2000,Volksinitiative 'Mehr Rechte für das Volk dank dem Referendum mit Gegenvorschlag (Konstruktives Referendum)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,26.11.2000,Volksinitiative 'für eine Flexibilisierung der AHV - gegen die Erhöhung des Rentenalters für Frauen',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
459,26.11.2000,Volksinitiative 'für ein flexibles Rentenalter ab 62 für Frau und Mann',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
460,26.11.2000,Volksinitiative 'Sparen beim Militär und der Gesamtverteidigung - für mehr Frieden und zukunftsgerichtete Arbeitsplätze (Umverteilungsinitiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
461,26.11.2000,Volksinitiative 'für tiefere Spitalkosten',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,26.11.2000,Bundespersonalgesetz (BPG),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
463,04.03.2001,Eidgenössische Volksinitiative 'Ja zu Europa',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,04.03.2001,Eidgenössische Volksinitiative 'für tiefere Arzneimittelpreise',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,04.03.2001,Eidgenössische Volksinitiative 'für mehr Verkehrssicherheit durch Tempo 30 innerorts mit Ausnahmen (Strassen für alle)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,10.06.2001,"Aenderung vom 06.10.2000 des Bundesgesetzes über die Armee und die Militärverwaltung (Militärgesetz, MG) (Bewaffnung)",1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
467,10.06.2001,"Aenderung vom 06.10.2000 des Bundesgesetzes über die Armee und die Militärverwaltung (Militärgesetz, MG) (Ausbildungszusammenarbeit)",1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
468,10.06.2001,Bundesbeschluss vom 15. Dezember 2000 über die Aufhebung der Genehmigungspflicht für die Errichtung von Bistümern,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469,02.12.2001,Bundesbeschluss über eine Schuldenbremse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,02.12.2001,Volksinitiative 'für eine gesicherte AHV - Energie statt Arbeit besteuern!',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,02.12.2001,Volksinitiative 'für eine glaubwürdige Sicherheitspolitik und eine Schweiz ohne Armee',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,02.12.2001,Volksinitiative 'Solidarität schafft Sicherheit: Für einen freiwilligen Zivilen Friedensdienst (ZFD)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,02.12.2001,Volksinitiative 'für eine Kapitalgewinnsteuer',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,03.03.2002,Eidgenössische Volksinitiative 'für den Beitritt der Schweiz zur Organisation der Vereinten Nationen (UNO)',1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
475,03.03.2002,Eidgenössische Volksinitiative 'für eine kürzere Arbeitszeit',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,02.06.2002,Aenderung des Schweizerischen Strafgesetzbuches (Schwangerschaftsabbruch),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
477,02.06.2002,Volksinitiative 'für Mutter und Kind - für den Schutz des ungeborenen Kindes und für die Hilfe an seine Mutter in Not',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,22.09.2002,Volksinitiative 'Ueberschüssige Goldreserven in den AHV-Fonds (Goldinitiative)',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
479,22.09.2002,Elektrizitätsmarktgesetz (EMG),0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
480,24.11.2002,Volksinitiative 'gegen Asylrechtsmissbrauch',1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
481,24.11.2002,"Aenderung des Bundesgesetzes über die obligatorische Arbeitslosenversicherung und die Insolvenzentschädigung (Arbeitslosenversicherungsgesetz, AVIG)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
482,09.02.2003,Bundesbeschluss über die Aenderung der Volksrechte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483,09.02.2003,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484,18.05.2003,"Bundesgesetz über die Armee und die Militärverwaltung (Militärgesetz, MG), Aenderung",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
485,18.05.2003,"Bundesgesetz über den Bevölkerungsschutz und den Zivilschutz (Bevölkerungs- und Zivilschutzgesetz, BZG)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
486,18.05.2003,Volksinitiative 'Ja zu fairen Mieten',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,18.05.2003,Volksinitiative 'für einen autofreien Sonntag pro Jahreszeit - ein Versuch für vier Jahre (Sonntags-Initiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,18.05.2003,Volksinitiative 'Gesundheit muss bezahlbar bleiben (Gesundheitsinitiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,18.05.2003,Volksinitiative 'Gleiche Rechte für Behinderte',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
490,18.05.2003,Volksinitiative 'Strom ohne Atom - Für eine Energiewende und schrittweise Stilllegung der Atomkraftwerke (Strom ohne Atom)',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,18.05.2003,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492,18.05.2003,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,08.02.2004,"Gegenentwurf der Bundesversammlung vom 03.10.2003 zur Volksinitiative ""Avanti - für sichere und leistungsfähige Autobahnen""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,08.02.2004,Ãnderung vom 13.12.2002 des Obligationenrechts (Miete),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,08.02.2004,"Volksinitiative vom 03.05.2000 ""Lebenslange Verwahrung für nicht therapierbare, extrem gefährliche Sexual- und Gewaltstraftäter""",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
496,16.05.2004,Aenderung vom 03.10.2003 des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (11. AHV-Revision),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,16.05.2004,Bundesbeschluss vom 03.10.2003 über die Finanzierung der AHV/IV durch Anhebung der Mehrwertsteuersätze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,16.05.2004,"Bundesgesetz vom 20.06.2003 über die Ãnderung von Erlassen im Bereich der Ehe- und Familienbesteuerung, der Wohneigentumsbesteuerung und der Stempelabgaben",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,26.09.2004,Bundesbeschluss vom 03.10.2003 über die ordentliche Einbürgerung sowie über die erleichterte Einbürgerung junger Ausländerinnen und Ausländer der zweiten Generation,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
500,26.09.2004,Bundesbeschluss vom 03.10.2003 über den Bürgerrechtserwerb von Ausländerinnen und Ausländern der dritten Generation,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
501,26.09.2004,Volksinitiative vom 26.04.2002 'Postdienste für alle',0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
502,26.09.2004,"Ãnderung vom 03.10.2003 des Bundesgesetzes über die Erwerbsersatzordnung für Dienstleistende in Armee, Zivildienst und Zivilschutz (Erwerbsersatzgesetz, EOG)",1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
503,28.11.2004,Bundesbeschluss vom 03.10.2003 zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504,28.11.2004,Bundesbeschluss vom 19.03.2004 über eine neue Finanzordnung,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505,28.11.2004,"Bundesgesetz vom 19.12.2003 über die Forschung an embryonalen Stammzellen (Stammzellenforschungsgesetz, StFG)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506,05.06.2005,Bundesbeschluss vom 17.12.2004 über die Genehmigung und die Umsetzung der bilateralen Abkommen zwischen der Schweiz und der EU über die Assoziierung an Schengen und an Dublin,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
507,05.06.2005,"Bundesgesetz vom 18.06.2004 über die eingetragene Partnerschaft gleichgeschlechtlicher Paare (Partnerschaftsgesetz, PartG)",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
508,25.09.2005,Bundesbeschluss über die Genehmigung und Umsetzung des Protokolls über die Ausdehnung des Freizügigkeitsabkommens auf die neuen EG-Mitgliedstaaten zwischen der Schweizerischen Eidgenossenschaft einerseits und der Europäischen Gemeinschaft und ihren Mitgliedstaaten andererseits sowie über die Genehmigung der Revision der flankierenden Massnahmen zur Personenfreizügigkeit,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
509,27.11.2005,Bundesbeschluss über die Volksinitiative 'für Lebensmittel aus gentechnikfreier Landwirtschaft',1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510,27.11.2005,"Bundesgesetz über die Arbeit in Industrie, Gewerbe und Handel (Arbeitsgesetz)",1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
511,21.05.2006,Bundesbeschluss vom 16.12.2005 über die Neuordnung der Verfassungsbestimmungen zur Bildung,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
512,24.09.2006,Volksinitiative vom 09.10.2002 'Nationalbankgewinne für die AHV',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
513,24.09.2006,Bundesgesetz vom 16.12.2005 über die Ausländerinnen und Ausländer (AuG),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514,24.09.2006,Aenderung vom 16.12.2005 des Asylgesetzes (AsylG),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
515,26.11.2006,Bundesgesetz vom 24.03.2006 über die Zusammenarbeit mit den Staaten Osteuropas,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
516,26.11.2006,"Bundesgesetz vom 24.03.2006 über die Familienzulagen (Familienzulagengesetz, FamZG)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
517,11.03.2007,Volksinitiative vom 09.12.2004 'Für eine soziale Einheitskrankenkasse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
518,17.06.2007,Ãnderung vom 6.10.2006 des Bundesgesetzes über die Invalidenversicherung (IVG),1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
519,24.02.2008,Volksinitiative vom 03.11.2005 'Gegen Kampfjetlärm in Tourismusgebieten',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,24.02.2008,Bundesgesetz vom 23.03.2007 über die Verbesserung der steuerlichen Rahmenbedingungen für unternehmerische Tätigkeiten und Investitionen (Unternehmenssteuerreformgesetz II),1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
521,01.06.2008,Volksinitiative vom 18.11.2005 'für demokratische Einbürgerungen',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,01.06.2008,Volksinitiative vom 11.08.2004 'Volkssouveränität statt Behördenpropaganda',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,01.06.2008,Verfassungsartikel vom 21.12.2007 'Für Qualität und Wirtschaftlichkeit in der Krankenversicherung',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,30.11.2008,Volksinitiative vom 01.03.2006 'für die Unverjährbarkeit pornografischer Straftaten an Kindern',1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
525,30.11.2008,Volksinitiative vom 28.03.2006 'Für ein flexibles AHV-Alter',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
526,30.11.2008,Volksinitiative vom 11.05.2006 'Verbandsbeschwerderecht: Schluss mit der Verhinderungspolitik â Mehr Wachstum für die Schweiz!',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,30.11.2008,Volksinitiative vom 13.01.2006 'für eine vernünftige Hanf-Politik mit wirksamem Jugendschutz',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,30.11.2008,"Ãnderung vom 20.03.2008 des Bundesgesetzes über die Betäubungsmittel und die psychotropen Stoffe (Betäubungsmittelgesetz, BetmG)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,08.02.2009,Bundesbeschluss vom 13.06.2008 über die Genehmigung der Weiterführung des Freizügigkeitsabkommens zwischen der Schweiz und der Europäischen Gemeinschaft und ihren Mitgliedstaaten sowie über die Genehmigung und die Umsetzung des Protokolls über die Ausdehnung des Freizügigkeitsabkommens auf Bulgarien und Rumänien,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
530,17.05.2009,Verfassungsartikel vom 03.10.2008 'Zukunft mit Komplementärmedizin',1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
531,17.05.2009,Bundesbeschluss vom 13.06.2008 über die Genehmigung und die Umsetzung des Notenaustauschs zwischen der Schweiz und der Europäischen Gemeinschaft betreffend die Ãbernahme der Verordnung (EG) Nr. 2252/2004 über biometrische Pässe und Reisedokumente (Weiterentwicklung des Schengen-Besitzstands),1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
532,27.09.2009,"Bundesbeschluss vom 13.06.2008 über eine befristete Zusatzfinanzierung der Invalidenversicherung durch Anhebung der Mehrwertsteuersätze, geändert durch den Bundesbeschluss vom 12.06.2009 über die Ãnderung dieses Beschlusses",1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1
533,27.09.2009,Bundesbeschluss vom 19.12.2008 über den Verzicht auf die Einführung der allgemeinen Volksinitiative,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534,29.11.2009,Bundesbeschluss vom 03.10.2008 zur Schaffung einer Spezialfinanzierung für Aufgaben im Luftverkehr,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
535,29.11.2009,Volksinitiative vom 21.09.2007 'Für ein Verbot von Kriegsmaterial-Exporten',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,29.11.2009,Volksinitiative vom 08.07.2008 'Gegen den Bau von Minaretten',1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
537,07.03.2010,Bundesbeschluss vom 25.09.2009 zu einem Verfassungsartikel über die Forschung am Menschen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
538,07.03.2010,Volksinitiative vom 26.07.2007 'Gegen Tierquälerei und für einen besseren Rechtsschutz der Tiere (Tierschutzanwalt-Initiative)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,07.03.2010,"Ãnderung vom 19.12.2008 des Bundesgesetzes über die berufliche Alters-, Hinterlassenen- und Invalidenvorsorge (BVG) (Mindestumwandlungssatz)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,26.09.2010,"Ãnderung vom 19.03.2010 des Bundesgesetzes über die obligatorische Arbeitslosenversicherung und die Insolvenzentschädigung (Arbeitslosenversicherungsgesetz, AVIG)",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
541,28.11.2010,Volksinitiative vom 15.02.2008 'Für die Ausschaffung krimineller Ausländer (Ausschaffungsinitiative)',1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
542,28.11.2010,Volksinitiative vom 06.05.2008 'Für faire Steuern. Stopp dem Missbrauch beim Steuerwettbewerb (Steuergerechtigkeits-Initiative)',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
543,13.02.2011,Volksinitiative vom 23.02.2009 'Für den Schutz vor Waffengewalt',1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
544,11.03.2012,Volksinitiative vom 18.12.2007 'Schluss mit uferlosem Bau von Zweitwohnungen!',1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
545,11.03.2012,Volksinitiative vom 29.09.2008 'für ein steuerlich begünstigtes Bausparen zum Erwerb von selbst genutztem Wohneigentum und zur Finanzierung von baulichen Energiespar- und Umweltschutzmassnahmen (Bauspar-Initiative)',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
546,11.03.2012,Volksinitiative vom 26.06.2009 '6 Wochen Ferien für alle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,11.03.2012,Bundesbeschluss vom 29.09.2011 über die Regelung der Geldspiele zugunsten gemeinnütziger Zwecke (Gegenentwurf zur Volksinitiative 'Für Geldspiele im Dienste des Gemeinwohls'),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548,11.03.2012,Bundesgesetz 18.03.2011 über die Buchpreisbindung (BuPG),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
